1.000000000000000048e-04 3.781758532768429149e+01
1.190813283753479438e-04 3.781566801997306015e+01
1.418036276763744695e-04 3.781436810803939608e+01
1.688616435214592326e-04 3.781417476180886439e+01
2.010826882217983138e-04 3.780894928919812514e+01
2.394519362673770040e-04 3.780676441671079857e+01
2.851425465276840590e-04 3.780338414890189824e+01
3.395515321684607220e-04 3.780165153481986806e+01
4.043424750250499203e-04 3.779654111654685522e+01
4.814963904455889319e-04 3.779077027325192262e+01
5.733722978219592042e-04 3.778789601224639938e+01
6.827793487826458885e-04 3.777921498029959935e+01
8.130627184029247433e-04 3.776566740500538799e+01
9.682058855989173103e-04 3.775982335018746738e+01
1.152952429979492389e-03 3.774558119540446199e+01
1.372951069155432758e-03 3.773644892601019762e+01
1.634928371093831130e-03 3.771800227745700340e+01
1.946894422283972342e-03 3.769655883772944094e+01
2.318387740121310037e-03 3.766753244837084935e+01
2.760766917827665434e-03 3.764011084356124570e+01
3.287557919096334609e-03 3.760675710756988366e+01
3.914867641168861753e-03 3.756612902103982776e+01
4.661876391240534455e-03 3.751552892618605739e+01
5.551424333905961156e-03 3.746062915673785909e+01
6.610709840567529846e-03 3.738886477646550333e+01
7.872121093187659999e-03 3.731017906725850253e+01
9.374226369083827129e-03 3.720893640156804594e+01
1.116295328521716909e-02 3.709537490496858680e+01
1.329299305795616018e-02 3.695595418109760999e+01
1.582947271425698063e-02 3.679702037519488300e+01
1.884994638295045891e-02 3.660471447097781095e+01
2.244676655085825479e-02 3.637600984363969303e+01
2.672990778607528192e-02 3.610546423153833473e+01
3.183032926516399935e-02 3.578794176824838758e+01
3.790397891520441709e-02 3.540949085660054863e+01
4.513656159933721740e-02 3.496924760884368055e+01
5.374921713544795338e-02 3.444986802247665736e+01
6.400528175624162208e-02 3.384293451148057130e+01
7.621833974571676218e-02 3.313788603549364353e+01
9.076181143483530445e-02 3.231399188153297075e+01
1.080803707141303194e-01 3.136281653531750280e+01
1.287035411593869250e-01 3.026671246505805968e+01
1.532618864787106128e-01 2.901825723561571735e+01
1.825062903119663849e-01 2.759705428966968910e+01
2.173309148720587169e-01 2.600532474830394492e+01
2.588005403999441567e-01 2.423827105840092955e+01
3.081831213508324785e-01 2.229152606420561966e+01
3.669885547331818709e-01 2.019171497932395809e+01
4.370148459617637648e-01 1.796189527602683711e+01
5.204030837687488864e-01 1.564202431957540185e+01
6.197029050581008836e-01 1.328272697095494870e+01
7.379504513238077656e-01 1.096161791722980006e+01
8.787612001882656454e-01 8.745790547692578798e+00
1.046440510431337234e+00 6.707230310869640277e+00
1.246115260479407905e+00 4.926806305315746926e+00
1.483890605266805940e+00 3.434395478603823548e+00
1.767036644388706890e+00 2.252362170977443512e+00
2.104210709017245051e+00 1.384042908375787695e+00
2.505722064114062952e+00 7.888694283929245099e-01
2.983847119341213716e+00 4.089654139097358421e-01
3.553204786401070514e+00 1.940797954258154379e-01
4.231203459542839163e+00 7.817742447975799258e-02
5.038573285887290254e+00 2.626443876654798240e-02
6.000000000000000000e+00 7.243347480545109587e-03
